person_id,transaction_date,name,age,sex,education,has_children,has_property,has_car,ever_loan,loan_paid,annual_salary,invested_amount,personal_loan,mortgage,auto_loan,credit_card,overdraft,payroll_loan,student_loan,working_capital_loan
4947,2021-09-23,Louis Lefevre,63,Female,Secondary,No,Yes,No,No,No,50k-80k,10k-50k,0,0,1,0,0,0,0,1
10515,2022-01-02,Martina Bianchi,45,Female,Secondary,Yes,Yes,No,Yes,Yes,30k-50k,10k-50k,0,0,1,0,1,0,0,1
30790,2023-09-29,Freya Schmidt,60,Female,Secondary,Yes,Yes,No,Yes,No,30k-50k,1k-10k,1,0,0,1,0,0,0,0
3662,2020-11-02,Thomas Martin,69,Male,Primary,Yes,Yes,Yes,No,No,30k-50k,10k-50k,1,1,0,1,0,0,0,0
2565,2023-12-27,Paul Costa,71,Male,Postgraduate,Yes,Yes,No,No,No,80k-120k,<1k,1,1,1,1,1,1,0,0
4928,2021-06-25,Paolo Costa,71,Male,Postgraduate,Yes,Yes,Yes,No,No,>120k,>50k,1,1,1,1,0,0,0,1
17140,2023-04-30,Clara Müller,35,Male,Secondary,No,Yes,Yes,Yes,No,30k-50k,1k-10k,1,1,0,1,0,0,0,0
34221,2021-03-16,Anna Silva,27,Female,Bachelor,Yes,Yes,No,Yes,No,50k-80k,>50k,1,1,1,1,0,0,0,1
6180,2023-10-18,Arthur Bianchi,54,Male,Bachelor,Yes,No,Yes,No,No,80k-120k,10k-50k,1,1,0,0,1,0,0,1
17289,2020-04-28,Oliver Meyer,27,Male,Primary,Yes,No,Yes,Yes,Yes,<30k,1k-10k,1,0,0,1,0,0,0,0
2455,2023-10-27,Charlie Smith,58,Female,Secondary,Yes,No,Yes,No,No,50k-80k,1k-10k,0,1,0,0,0,1,0,0
19872,2020-02-19,Noah Ricci,37,Male,Secondary,No,Yes,No,No,No,50k-80k,<1k,1,1,1,0,0,0,0,1
36829,2021-06-14,Freya Fischer,64,Male,Primary,Yes,No,Yes,No,No,30k-50k,1k-10k,1,1,0,1,0,0,0,0
22189,2023-07-20,Louis Meyer,45,Female,Secondary,Yes,Yes,No,No,No,50k-80k,1k-10k,0,1,0,0,0,0,0,1
13120,2022-02-18,Luca Lefevre,58,Male,Secondary,No,No,Yes,No,No,30k-50k,1k-10k,0,0,0,1,0,0,0,0
23873,2020-05-27,Giulia Rossi,72,Female,Primary,No,Yes,Yes,Yes,No,30k-50k,1k-10k,1,1,1,1,0,0,0,1
24121,2021-12-11,Alessandro Garcia,50,Male,Bachelor,Yes,Yes,Yes,No,No,80k-120k,1k-10k,1,1,0,0,0,0,0,1
34370,2021-07-26,Sofia White,52,Female,Postgraduate,Yes,Yes,Yes,No,No,>120k,1k-10k,1,1,1,1,0,0,0,1
29316,2021-07-22,Matteo Dubois,44,Male,Bachelor,Yes,No,No,No,No,50k-80k,<1k,1,0,1,1,0,0,0,0
29085,2023-04-02,Giulia Schmidt,25,Female,Primary,No,No,Yes,Yes,Yes,<30k,>50k,1,0,0,0,0,1,0,0
3844,2022-09-06,Louise Fernandez,20,Male,Secondary,No,No,Yes,No,No,50k-80k,10k-50k,0,0,1,1,1,0,0,1
3676,2023-10-25,Isabella Meyer,48,Male,Primary,Yes,No,No,Yes,Yes,30k-50k,10k-50k,1,0,0,1,1,0,0,0
12050,2021-10-29,Oliver Fernandez,38,Male,Bachelor,No,No,No,Yes,Yes,50k-80k,1k-10k,1,1,1,0,0,1,1,0
33774,2022-03-28,Antoine Thompson,43,Male,Secondary,No,No,Yes,Yes,Yes,30k-50k,<1k,1,1,0,0,0,1,0,0
232,2023-05-04,Marie Bianchi,72,Female,Secondary,Yes,Yes,No,No,No,30k-50k,<1k,1,1,0,0,1,0,0,0
11846,2023-12-16,Martina Wagner,56,Male,Bachelor,No,No,No,No,No,50k-80k,10k-50k,0,1,1,1,1,0,0,0
22961,2023-06-23,Emily Taylor,30,Male,Primary,No,No,Yes,No,No,<30k,<1k,0,0,1,1,0,1,0,0
16231,2020-01-09,Freya Walker,55,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,1,1,0,1,0,0
18518,2023-02-03,Francesco Silva,60,Female,Primary,No,Yes,Yes,No,No,30k-50k,10k-50k,1,1,1,1,0,0,0,1
28413,2021-07-01,Marie Müller,34,Female,Primary,Yes,No,Yes,No,No,30k-50k,10k-50k,1,1,0,1,0,0,0,1
18075,2020-10-25,Sofia Müller,64,Male,Primary,Yes,No,Yes,Yes,Yes,<30k,<1k,0,0,0,1,0,0,0,0
17608,2021-07-01,Thomas Martin,29,Male,Bachelor,No,No,No,Yes,Yes,50k-80k,<1k,1,0,1,0,0,1,0,0
37739,2022-11-17,Charlotte Moreau,46,Female,Primary,No,Yes,No,No,No,<30k,1k-10k,0,0,0,1,0,0,0,0
18588,2023-09-02,Antoine Moreau,66,Female,Postgraduate,No,Yes,Yes,Yes,Yes,>120k,<1k,1,1,0,0,0,0,0,0
9090,2023-10-31,Marie Lefevre,62,Female,Primary,No,No,Yes,Yes,Yes,30k-50k,10k-50k,1,1,0,0,0,0,0,0
7883,2022-01-18,Freya Schmidt,44,Female,Postgraduate,No,Yes,Yes,No,No,80k-120k,<1k,0,1,0,1,1,0,0,0
26446,2022-01-21,Lily Meyer,51,Female,Primary,Yes,Yes,No,Yes,Yes,<30k,<1k,0,0,0,0,0,1,0,1
31821,2022-01-13,Laura Bernard,64,Male,Secondary,Yes,No,No,No,No,30k-50k,10k-50k,0,0,1,1,0,1,0,0
16556,2022-06-20,Laura Brown,34,Male,Primary,No,Yes,Yes,No,No,30k-50k,<1k,0,0,1,0,0,0,0,0
5525,2021-01-28,Francesco Costa,23,Female,Secondary,No,No,Yes,Yes,Yes,50k-80k,<1k,1,1,1,0,1,1,0,0
34198,2023-06-15,Antoine Dupont,47,Female,Secondary,No,Yes,Yes,No,No,50k-80k,<1k,0,1,0,0,0,1,0,1
21242,2021-07-26,Oliver Rossi,18,Female,Secondary,Yes,Yes,No,Yes,No,50k-80k,<1k,0,0,0,1,0,0,0,0
22202,2020-05-26,Elena Ricci,48,Male,Primary,No,No,Yes,No,No,30k-50k,<1k,0,1,0,0,0,0,0,0
19818,2023-06-24,George Pereira,28,Male,Primary,Yes,Yes,No,Yes,Yes,30k-50k,10k-50k,1,0,0,1,0,1,0,0
35968,2023-10-15,Matteo Bianchi,42,Male,Secondary,Yes,Yes,Yes,Yes,No,50k-80k,10k-50k,0,1,1,1,0,1,0,1
10091,2021-12-29,Arthur Schmidt,38,Female,Primary,No,No,Yes,No,No,30k-50k,>50k,1,1,1,0,0,0,0,0
32267,2020-11-17,Charlotte Smith,50,Male,Secondary,No,Yes,No,No,No,50k-80k,<1k,1,0,0,0,0,0,0,1
17744,2021-11-27,Camille Ricci,30,Female,Secondary,Yes,No,Yes,Yes,No,50k-80k,1k-10k,1,0,1,1,0,0,0,0
30915,2021-01-10,Eva Ricci,44,Male,Bachelor,No,No,Yes,Yes,Yes,50k-80k,<1k,1,0,0,0,0,1,0,0
16484,2023-01-14,Andrea Johnson,23,Female,Bachelor,Yes,Yes,Yes,Yes,Yes,80k-120k,1k-10k,0,1,1,0,0,1,0,1
19827,2021-02-08,Freya Martin,38,Female,Bachelor,Yes,Yes,No,Yes,Yes,80k-120k,<1k,1,1,1,0,0,0,0,1
13197,2022-03-09,Elena Costa,20,Male,Postgraduate,Yes,Yes,Yes,No,No,80k-120k,1k-10k,0,1,0,1,0,0,0,1
26497,2020-07-24,Isabella Costa,23,Male,Primary,Yes,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,1,0,0,1,0,0
11160,2023-08-22,Clara Meyer,36,Female,Bachelor,Yes,No,No,Yes,Yes,50k-80k,1k-10k,1,0,0,1,0,1,0,1
27781,2023-06-22,Antoine Fernandez,38,Male,Secondary,Yes,No,No,No,No,50k-80k,<1k,1,1,0,1,0,0,0,1
17105,2023-05-31,Hugo Bianchi,46,Male,Bachelor,No,Yes,No,No,No,50k-80k,1k-10k,0,0,1,0,0,0,0,1
18385,2023-04-12,Lucas Pereira,26,Female,Bachelor,No,Yes,Yes,Yes,Yes,80k-120k,<1k,1,1,0,0,0,1,0,1
35776,2022-03-27,Noah Taylor,62,Female,Primary,No,Yes,Yes,No,No,30k-50k,10k-50k,1,1,1,0,1,0,0,0
13967,2022-03-21,Martina Weber,42,Female,Bachelor,Yes,Yes,Yes,No,No,80k-120k,<1k,1,1,1,1,0,0,0,1
27204,2023-01-24,Emily Brown,20,Female,Secondary,No,No,Yes,Yes,No,50k-80k,10k-50k,0,1,0,1,0,1,0,1
31798,2020-06-26,Oliver White,57,Female,Primary,Yes,No,No,Yes,Yes,<30k,<1k,0,0,0,1,1,0,0,1
13697,2022-02-28,James Taylor,25,Female,Secondary,No,Yes,Yes,No,No,50k-80k,<1k,1,0,0,1,0,0,0,0
26866,2023-05-02,Martina Santos,73,Male,Bachelor,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,0,0,0,0,0,0,0
22575,2020-12-12,Chiara Müller,50,Female,Postgraduate,No,No,Yes,No,No,80k-120k,<1k,0,0,1,0,1,0,0,1
37881,2020-02-27,Antoine Bianchi,30,Female,Secondary,Yes,No,No,Yes,Yes,50k-80k,10k-50k,1,1,1,0,0,0,0,0
18116,2021-06-17,Emily Bernard,55,Male,Bachelor,No,No,Yes,Yes,No,50k-80k,10k-50k,0,1,0,0,0,0,0,0
1581,2021-01-10,Luca Meyer,57,Male,Bachelor,No,No,Yes,No,No,50k-80k,>50k,1,0,0,1,0,0,0,0
35995,2022-10-19,Mia Walker,43,Female,Primary,No,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,0,0,0,1,0,1
26573,2021-06-13,Isabella Bianchi,36,Male,Bachelor,Yes,Yes,No,No,No,80k-120k,1k-10k,1,1,1,1,0,0,1,1
4591,2023-12-18,Eva Martin,73,Female,Secondary,Yes,No,Yes,No,No,30k-50k,1k-10k,0,0,0,0,0,0,0,0
18237,2021-11-24,Luca Thompson,53,Male,Bachelor,No,No,Yes,Yes,Yes,50k-80k,<1k,1,0,1,1,0,1,0,1
16466,2021-12-28,George Hall,29,Male,Bachelor,Yes,Yes,Yes,No,No,80k-120k,<1k,0,1,0,0,1,0,1,0
3013,2023-09-25,Giulia Conti,42,Male,Bachelor,Yes,No,No,No,No,80k-120k,<1k,1,1,1,1,0,0,0,0
23577,2020-04-13,James Costa,47,Female,Secondary,No,No,Yes,No,No,30k-50k,10k-50k,1,0,0,1,0,0,0,1
5302,2020-09-17,Grace Santos,40,Male,Primary,Yes,Yes,Yes,Yes,No,30k-50k,<1k,0,0,0,0,0,1,0,0
25774,2022-06-16,James Martinez,40,Female,Secondary,No,No,No,No,No,50k-80k,<1k,0,0,0,1,0,0,0,0
35881,2021-10-15,Louis Garcia,27,Male,Primary,No,No,Yes,No,No,30k-50k,10k-50k,1,0,0,1,0,1,0,1
39357,2021-12-15,Oscar Wagner,64,Male,Primary,No,No,No,No,No,<30k,<1k,0,0,0,1,0,0,0,0
23947,2021-02-01,Charlie Ricci,18,Female,Bachelor,Yes,Yes,Yes,No,No,50k-80k,1k-10k,1,1,1,0,1,0,0,1
24492,2023-08-26,Antoine Müller,40,Female,Bachelor,No,No,Yes,Yes,Yes,50k-80k,<1k,1,1,0,0,0,0,0,0
5382,2022-09-08,Antoine Martinez,37,Female,Bachelor,Yes,Yes,No,No,No,80k-120k,<1k,1,1,0,1,0,1,0,1
34873,2020-10-07,Louise Johnson,66,Female,Primary,Yes,Yes,Yes,Yes,Yes,<30k,1k-10k,1,1,0,0,0,1,0,0
17329,2022-05-24,Marco Costa,28,Female,Postgraduate,Yes,No,Yes,Yes,Yes,>120k,1k-10k,1,1,1,1,0,1,0,1
24470,2022-09-30,Eva Dupont,44,Female,Primary,Yes,Yes,No,Yes,Yes,<30k,<1k,1,0,0,0,0,0,0,0
8771,2021-06-05,Martina Lopez,27,Male,Primary,Yes,No,Yes,No,No,30k-50k,<1k,0,0,0,0,0,0,0,0
9107,2021-12-09,Oliver Lopez,73,Female,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,10k-50k,1,1,0,1,0,0,0,1
24738,2022-01-12,Martina Bernard,68,Female,Secondary,Yes,Yes,No,No,No,30k-50k,<1k,0,0,0,1,0,0,0,0
775,2020-02-04,Charlotte Wagner,31,Female,Secondary,Yes,Yes,Yes,No,No,30k-50k,1k-10k,0,1,0,0,1,0,0,0
57,2021-03-14,Oliver Ricci,39,Female,Bachelor,No,No,Yes,Yes,Yes,50k-80k,<1k,1,0,0,0,1,0,1,0
23056,2023-11-21,Louise Weber,24,Female,Bachelor,No,Yes,No,Yes,Yes,50k-80k,10k-50k,1,1,1,0,0,0,0,1
39995,2022-07-11,Olivia Conti,48,Female,Bachelor,Yes,Yes,No,Yes,Yes,50k-80k,<1k,1,1,1,0,0,1,1,0
25766,2023-05-05,Louis Dupont,19,Female,Secondary,Yes,No,Yes,No,No,30k-50k,10k-50k,0,0,0,0,1,0,0,0
32649,2022-09-29,Jack Bernard,67,Male,Bachelor,No,Yes,No,Yes,Yes,50k-80k,1k-10k,1,1,1,1,0,1,0,0
546,2023-10-31,Emily Gallo,44,Female,Postgraduate,Yes,No,Yes,No,No,>120k,<1k,1,1,1,1,0,0,0,1
30766,2020-08-31,Jules Hall,27,Female,Secondary,No,No,No,No,No,50k-80k,<1k,0,0,1,0,0,0,1,1
37675,2023-11-24,Eva Rossi,60,Male,Primary,No,No,No,No,No,<30k,1k-10k,0,0,0,1,1,1,0,0
6396,2022-10-10,Jacob Johnson,37,Female,Bachelor,Yes,No,No,No,No,80k-120k,<1k,0,1,0,0,0,0,0,0
14502,2022-04-24,Amelia Anderson,56,Male,Secondary,No,No,Yes,Yes,Yes,50k-80k,<1k,1,1,1,0,1,0,0,0
26992,2023-02-23,Giovanni Dubois,31,Male,Bachelor,Yes,No,Yes,No,No,80k-120k,>50k,1,1,0,0,0,1,1,1
3389,2023-01-18,James Smith,71,Female,Secondary,Yes,Yes,No,Yes,No,50k-80k,1k-10k,1,1,0,1,1,1,0,1
10822,2023-01-10,Sofia Ricci,58,Male,Secondary,Yes,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,0,1,1,0,0,0
572,2023-01-22,Marco Johnson,38,Male,Secondary,Yes,Yes,No,No,No,50k-80k,1k-10k,1,0,1,1,1,0,0,0
18125,2022-05-07,Louis Conti,54,Male,Postgraduate,No,Yes,Yes,Yes,No,>120k,<1k,1,1,1,1,0,0,0,1
36696,2023-05-22,Giulia Lefevre,33,Female,Postgraduate,Yes,Yes,No,Yes,Yes,80k-120k,<1k,1,1,0,1,1,1,0,1
16732,2021-05-18,Paolo Anderson,74,Female,Postgraduate,No,No,Yes,No,No,80k-120k,1k-10k,0,1,0,1,0,0,0,1
17229,2022-06-20,Harry Lopez,49,Female,Bachelor,Yes,Yes,No,No,No,80k-120k,1k-10k,0,1,1,1,1,1,0,1
19050,2022-07-09,Arthur Martinez,65,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,0,0,0,0,0,0,0
4593,2021-11-23,Lucas Bianchi,71,Male,Primary,No,No,Yes,No,No,<30k,<1k,0,0,1,0,0,0,0,0
31231,2021-03-31,Oscar Hall,57,Female,Secondary,Yes,Yes,Yes,No,No,50k-80k,10k-50k,1,1,0,1,0,0,0,0
10692,2021-09-06,Louise Johnson,19,Male,Primary,Yes,Yes,No,No,No,<30k,10k-50k,1,1,1,0,1,1,0,1
16600,2020-04-30,Luca Ricci,20,Male,Primary,No,Yes,Yes,No,No,30k-50k,1k-10k,1,0,0,0,0,0,0,1
39382,2022-05-02,Freya Schmidt,46,Male,Secondary,Yes,Yes,No,Yes,Yes,50k-80k,1k-10k,1,0,0,1,0,0,0,0
8478,2023-05-03,Jacob Fernandez,74,Male,Bachelor,Yes,No,No,No,No,50k-80k,1k-10k,1,0,1,0,1,0,0,0
8053,2023-01-27,Isabella Müller,49,Male,Primary,No,Yes,Yes,No,No,<30k,1k-10k,0,1,0,0,1,0,1,0
3060,2023-12-18,Charlotte Thompson,30,Male,Bachelor,No,No,No,Yes,Yes,50k-80k,<1k,1,0,1,1,0,0,0,0
28798,2023-08-08,Grace Johnson,48,Female,Bachelor,No,No,Yes,Yes,Yes,50k-80k,10k-50k,0,1,1,0,0,0,0,0
32819,2023-02-19,Andrea Thompson,43,Female,Bachelor,No,No,No,No,No,80k-120k,<1k,1,1,0,1,0,0,0,0
38307,2023-01-27,Louise Costa,59,Female,Primary,Yes,Yes,Yes,No,No,30k-50k,<1k,0,1,0,0,0,0,0,0
34494,2020-03-06,Paul Lopez,64,Male,Postgraduate,Yes,Yes,No,Yes,Yes,>120k,10k-50k,1,1,1,1,1,1,0,0
15411,2020-05-13,Clara Costa,44,Female,Secondary,No,Yes,No,Yes,Yes,50k-80k,<1k,0,1,0,0,0,0,0,1
37335,2022-01-14,Hugo Rossi,62,Female,Primary,Yes,No,Yes,No,No,<30k,1k-10k,0,0,0,1,0,0,0,0
11496,2022-05-09,Emily Santos,73,Male,Bachelor,No,Yes,Yes,Yes,Yes,80k-120k,10k-50k,1,1,1,0,0,1,0,1
7858,2021-08-31,Alessandro Bernard,36,Male,Secondary,Yes,No,Yes,No,No,30k-50k,<1k,0,1,1,0,1,1,0,0
7827,2022-01-29,Arthur White,31,Female,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,1k-10k,1,0,0,0,0,1,0,0
13792,2023-06-05,Francesco Fischer,30,Female,Secondary,No,Yes,Yes,No,No,30k-50k,>50k,0,1,0,1,0,0,0,1
4534,2020-02-25,Oscar White,27,Male,Primary,Yes,No,Yes,No,No,<30k,10k-50k,0,0,1,1,0,0,0,0
19707,2021-04-01,Sofia Weber,28,Male,Bachelor,Yes,Yes,Yes,No,No,80k-120k,1k-10k,0,1,1,0,0,0,0,1
26966,2023-10-06,Giulia Dubois,18,Male,Postgraduate,No,Yes,No,No,No,80k-120k,<1k,0,1,1,0,0,0,1,0
16908,2023-08-10,James Ricci,20,Female,Bachelor,No,No,Yes,No,No,50k-80k,<1k,0,0,0,1,0,0,0,0
25231,2021-04-29,Martina Smith,50,Male,Primary,No,Yes,No,Yes,Yes,<30k,1k-10k,0,1,0,1,0,1,0,0
37370,2020-06-26,Isabella Martin,50,Female,Primary,No,No,Yes,No,No,<30k,1k-10k,0,1,0,0,0,0,0,0
19338,2021-11-18,Lucas Smith,42,Female,Secondary,No,Yes,Yes,Yes,Yes,50k-80k,<1k,1,1,1,0,1,1,0,0
18493,2020-06-12,Martina Fernandez,49,Male,Secondary,No,No,Yes,No,No,30k-50k,1k-10k,0,1,0,1,0,0,0,1
33973,2021-11-12,Freya Hall,63,Female,Primary,Yes,No,No,Yes,Yes,<30k,1k-10k,1,0,1,0,0,0,0,0
36851,2022-06-09,Emily Garcia,39,Female,Bachelor,Yes,No,Yes,No,No,50k-80k,>50k,0,1,1,1,0,0,1,1
22841,2023-08-06,Grace Garcia,31,Male,Postgraduate,Yes,No,Yes,Yes,No,80k-120k,1k-10k,1,1,1,1,1,0,1,1
28639,2023-05-08,George Fischer,24,Female,Postgraduate,Yes,Yes,Yes,Yes,Yes,80k-120k,10k-50k,1,1,1,0,1,0,0,1
3335,2022-12-11,Lucas Ricci,39,Male,Primary,Yes,No,Yes,No,No,30k-50k,1k-10k,1,0,1,1,1,0,0,0
712,2022-01-11,Alessandro Brown,60,Female,Secondary,Yes,Yes,No,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,0,0,1
9105,2020-10-28,Oscar Martin,56,Male,Bachelor,No,No,Yes,Yes,Yes,80k-120k,<1k,0,1,1,1,0,0,0,1
5711,2021-11-30,Harry Wagner,74,Male,Primary,Yes,Yes,No,Yes,Yes,30k-50k,>50k,1,0,0,0,0,0,0,1
30352,2023-11-22,Giulia Bernard,51,Male,Primary,Yes,No,Yes,Yes,Yes,<30k,<1k,1,1,0,0,0,1,0,0
15978,2020-02-15,Laura Silva,26,Female,Primary,Yes,No,Yes,Yes,Yes,<30k,<1k,0,1,0,0,1,0,0,0
33100,2022-07-09,Camille Weber,25,Female,Secondary,Yes,No,Yes,No,No,50k-80k,1k-10k,1,1,1,1,0,1,0,0
3835,2020-06-25,Eva Santos,18,Female,Postgraduate,Yes,No,No,No,No,80k-120k,<1k,0,1,1,1,1,0,0,1
8900,2021-01-17,Jack Johnson,73,Male,Postgraduate,Yes,No,Yes,No,No,>120k,<1k,1,1,1,1,0,0,0,0
39979,2020-11-21,Sophia Thompson,33,Male,Bachelor,Yes,No,No,Yes,Yes,80k-120k,1k-10k,1,1,1,1,0,0,0,1
24997,2021-03-20,Sophia Schmidt,27,Male,Secondary,No,Yes,Yes,Yes,Yes,50k-80k,<1k,1,1,1,1,0,0,0,0
5805,2023-03-12,Elena Conti,22,Female,Bachelor,Yes,No,No,No,No,80k-120k,<1k,1,0,1,0,0,0,0,0
7734,2022-08-31,Emily Bernard,63,Female,Primary,Yes,No,No,No,No,<30k,<1k,1,0,1,0,0,0,0,0
33021,2020-11-27,Emily Meyer,41,Female,Secondary,No,Yes,Yes,No,No,30k-50k,<1k,1,1,0,1,0,0,0,0
9191,2021-01-13,Charlie Santos,58,Male,Secondary,Yes,Yes,No,No,No,50k-80k,10k-50k,0,0,1,0,0,0,0,1
14123,2022-04-16,Jules Fischer,73,Female,Bachelor,No,No,No,No,No,80k-120k,1k-10k,1,0,1,1,1,0,0,0
5828,2023-04-29,Francesco Taylor,52,Male,Postgraduate,Yes,No,Yes,No,No,80k-120k,<1k,0,1,1,0,0,0,0,1
19940,2022-10-22,Oliver Lopez,46,Female,Primary,Yes,Yes,Yes,Yes,Yes,<30k,1k-10k,0,0,0,0,1,0,0,0
8485,2021-09-20,Alessandro Garcia,55,Male,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,<1k,1,0,0,1,1,1,0,0
27358,2023-10-15,Luca Thompson,45,Male,Bachelor,No,No,No,No,No,50k-80k,<1k,1,0,1,1,1,1,0,1
7553,2021-05-07,Marie Smith,58,Male,Secondary,No,No,No,Yes,Yes,50k-80k,<1k,1,0,1,0,1,0,0,0
1445,2023-12-23,Francesco Smith,31,Male,Primary,Yes,Yes,Yes,Yes,Yes,<30k,<1k,0,1,0,0,0,0,0,0
22407,2020-12-25,Luca Moreau,18,Female,Bachelor,Yes,Yes,No,No,No,50k-80k,<1k,0,1,1,0,0,0,0,1
24289,2023-06-14,Alessandro Costa,46,Male,Primary,No,No,Yes,No,No,30k-50k,1k-10k,1,1,0,1,0,0,0,0
7794,2022-05-09,Anna Santos,59,Male,Primary,Yes,Yes,No,No,No,<30k,<1k,0,0,0,0,0,0,0,0
6678,2021-06-16,Louis Bernard,24,Male,Bachelor,Yes,No,Yes,Yes,Yes,80k-120k,<1k,0,1,0,1,0,1,1,1
25499,2021-11-04,Jules Martin,66,Female,Postgraduate,Yes,No,Yes,No,No,80k-120k,10k-50k,0,1,1,1,1,0,0,1
13269,2022-03-18,Laura Ricci,58,Female,Primary,No,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,0,1,0,0,0,0
10635,2023-02-12,Isabella Wagner,34,Male,Postgraduate,No,No,No,Yes,Yes,>120k,<1k,1,1,1,1,0,0,0,0
6421,2022-08-12,Hugo Conti,40,Female,Secondary,Yes,No,No,No,No,50k-80k,1k-10k,1,0,0,0,0,0,0,0
4379,2023-01-23,Emily Taylor,67,Male,Primary,Yes,No,Yes,No,No,<30k,<1k,0,0,0,1,0,0,0,0
18047,2022-05-26,Jules Silva,21,Male,Bachelor,Yes,Yes,No,Yes,Yes,80k-120k,>50k,1,0,1,1,0,0,0,1
999,2020-10-17,Oliver Lefevre,36,Male,Secondary,Yes,Yes,No,Yes,Yes,30k-50k,1k-10k,0,1,0,1,0,1,0,0
28758,2022-09-03,Antoine Lefevre,34,Female,Bachelor,No,Yes,Yes,Yes,Yes,80k-120k,<1k,1,1,0,1,0,1,0,0
4303,2022-09-29,Oliver Moreau,70,Female,Bachelor,No,No,Yes,No,No,80k-120k,<1k,1,1,1,1,0,0,0,0
7831,2023-09-16,Francesco Anderson,52,Female,Bachelor,No,No,Yes,No,No,80k-120k,1k-10k,1,1,0,1,0,0,0,1
18909,2022-07-17,Grace Hall,24,Female,Bachelor,Yes,Yes,Yes,Yes,Yes,80k-120k,1k-10k,1,1,0,0,0,0,0,1
6736,2022-11-04,Antoine Santos,64,Female,Secondary,No,No,Yes,No,No,50k-80k,<1k,0,1,0,1,0,1,0,0
32899,2022-08-22,Paolo Silva,34,Female,Secondary,Yes,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,0,0,0,0,0
11610,2022-08-17,Giovanni Schmidt,29,Female,Secondary,Yes,No,Yes,No,No,30k-50k,<1k,1,1,0,1,0,0,0,0
33955,2022-12-07,Andrea Costa,26,Male,Bachelor,No,Yes,No,Yes,Yes,80k-120k,<1k,1,0,1,1,0,0,0,0
37063,2022-08-02,George Weber,48,Male,Postgraduate,No,No,No,No,No,>120k,10k-50k,1,1,1,1,0,0,0,1
23600,2022-07-24,Emily Rossi,43,Male,Primary,No,Yes,Yes,No,No,30k-50k,<1k,0,1,0,0,0,0,0,0
24374,2020-08-25,Camille Hall,35,Male,Secondary,No,No,Yes,Yes,Yes,30k-50k,1k-10k,0,0,0,0,0,0,0,0
11005,2023-03-08,Anna Wagner,29,Female,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,10k-50k,1,0,0,1,0,1,0,0
29220,2022-07-03,Louis Müller,34,Female,Secondary,Yes,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,1,0,1,0,0
2151,2022-07-14,Lily Lefevre,53,Male,Secondary,No,No,Yes,No,No,30k-50k,1k-10k,1,1,0,1,0,0,0,0
23227,2022-08-11,George Santos,37,Male,Bachelor,Yes,Yes,No,Yes,Yes,80k-120k,1k-10k,1,0,1,0,0,1,0,0
14145,2022-05-22,Paolo Hall,67,Male,Secondary,No,Yes,Yes,Yes,No,30k-50k,<1k,1,0,0,1,0,1,0,0
26290,2020-10-03,Paolo Taylor,74,Female,Bachelor,No,Yes,Yes,No,No,50k-80k,1k-10k,0,1,0,1,0,0,1,1
20907,2020-02-13,Francesco Wagner,18,Female,Secondary,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,1,0,0,1,0,0
12459,2022-01-16,Lily Taylor,47,Female,Secondary,Yes,No,Yes,No,No,50k-80k,1k-10k,1,1,0,0,0,0,0,0
38577,2022-02-11,Martina Wagner,57,Male,Postgraduate,No,Yes,No,Yes,Yes,>120k,<1k,1,1,1,1,0,1,0,0
31436,2020-10-13,Francesco Johnson,44,Male,Bachelor,Yes,No,Yes,Yes,Yes,80k-120k,10k-50k,0,1,1,0,0,1,0,0
27995,2021-07-13,Alessandro Conti,70,Male,Bachelor,No,Yes,Yes,Yes,Yes,50k-80k,10k-50k,1,1,1,0,0,1,0,0
7893,2021-06-21,Anna Bianchi,73,Male,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,1,0,0,1,0
5554,2020-03-11,Marco Costa,69,Female,Primary,Yes,No,Yes,No,No,<30k,<1k,1,1,0,0,0,0,0,0
19989,2023-09-23,Olivia Garcia,63,Female,Bachelor,No,Yes,Yes,No,No,80k-120k,<1k,1,1,1,1,1,0,0,0
27224,2020-06-13,Laura Müller,62,Female,Secondary,No,Yes,Yes,No,No,50k-80k,>50k,0,1,0,1,0,0,0,1
28173,2020-10-05,Francesco Müller,25,Female,Secondary,Yes,No,No,Yes,Yes,30k-50k,1k-10k,1,0,0,0,0,1,0,0
31146,2023-01-16,Anna Walker,20,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,0,1,1,1,0,1,0,0
